央视卫视,#genre#
中天新闻,http://198.16.100.90:8278/ctinews/playlist.m3u8?tid=MB0B9546410395464103&ct=19249&tsum=30c62d7eec5ce9a49a64c3fa3ff8a8b7
中天新闻,http://198.16.100.90:8278/ctinews/playlist.m3u8?tid=MC3C3915550439155504&ct=19193&tsum=a8168b7967dda9bfebdd5b1403dc19b0
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
中视HD台,http://162.19.247.76:22222/live/zhongshi/index.m3u8
华视HD台,http://162.19.247.76:22222/live/huashi/index.m3u8
台视HD台,http://162.19.247.76:22222/live/taishi/index.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
番薯电视,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡中文,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
GOODTV旅行,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
GOODTV好医生,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
GOODTV刘三讲古,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch24-2.m3u8

影视轮播,#genre#
恐怖玄幻,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
天师驱魔,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24066336
吸血僵尸,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353685311
动作大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26623173
科幻大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29170933
枪战大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327
成龙大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34460526
星爷大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24921161
英叔大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34229877
纪晓岚片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227227
警匪大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1350670730
新鹿鼎记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28265277
新魏蜀吴,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29216766
邵氏影院,http://maomao.kandiantv.cn/douyu1.php?id=4246519
国产电影,http://maomao.kandiantv.cn/douyu1.php?id=5423
喜剧电影,http://maomao.kandiantv.cn/douyu1.php?id=323876
恐怖电影,http://maomao.kandiantv.cn/douyu1.php?id=218859
惊悚电影,http://maomao.kandiantv.cn/douyu1.php?id=96577
粤语电影,http://maomao.kandiantv.cn/douyu1.php?id=6566671
高分电影,http://maomao.kandiantv.cn/douyu1.php?id=7254536
漫威影院,http://maomao.kandiantv.cn/douyu1.php?id=6140589
凌儿影院,http://maomao.kandiantv.cn/douyu1.php?id=1377142
云宝影院,http://maomao.kandiantv.cn/douyu1.php?id=7305938
花卷影院,http://maomao.kandiantv.cn/douyu1.php?id=52787
刀刀影院,http://maomao.kandiantv.cn/douyu1.php?id=747764
奶虫影院,http://maomao.kandiantv.cn/douyu1.php?id=263824
蚂蚱影视,http://maomao.kandiantv.cn/douyu1.php?id=6079455
怡寶影视,http://maomao.kandiantv.cn/douyu1.php?id=434971
圆子影视,http://maomao.kandiantv.cn/douyu1.php?id=6566658
贝贝影视,http://maomao.kandiantv.cn/douyu1.php?id=431460
可乐影视,http://maomao.kandiantv.cn/douyu1.php?id=20415
晚湾影视,http://maomao.kandiantv.cn/douyu1.php?id=9461178
酒染影视,http://maomao.kandiantv.cn/douyu1.php?id=7550220
芊珏影视,http://maomao.kandiantv.cn/douyu1.php?id=8814650
华语影视,http://maomao.kandiantv.cn/douyu1.php?id=3928
冰冰影厅,http://maomao.kandiantv.cn/douyu1.php?id=74374
贝爷壹厅,http://maomao.kandiantv.cn/douyu1.php?id=252802
贝爷贰厅,http://maomao.kandiantv.cn/douyu1.php?id=4332
贝爷叁厅,http://maomao.kandiantv.cn/douyu1.php?id=36337
橙記港剧,http://maomao.kandiantv.cn/douyu1.php?id=4549169
热门港剧,http://maomao.kandiantv.cn/douyu1.php?id=5522351
国产神剧,http://maomao.kandiantv.cn/douyu1.php?id=308752
下饭神剧,http://maomao.kandiantv.cn/douyu1.php?id=276200
古装神剧,http://maomao.kandiantv.cn/douyu1.php?id=338759
好先生剧,http://maomao.kandiantv.cn/douyu1.php?id=9650792
盗墓剧集,http://maomao.kandiantv.cn/douyu1.php?id=9292503
国产剧集,http://maomao.kandiantv.cn/douyu1.php?id=8157860
新三国集,http://maomao.kandiantv.cn/douyu1.php?id=2838296
经典剧集,http://maomao.kandiantv.cn/douyu1.php?id=6863367
国产大咖,http://maomao.kandiantv.cn/douyu1.php?id=122402
华仔经典,http://maomao.kandiantv.cn/douyu1.php?id=2516864
热看三国,http://maomao.kandiantv.cn/douyu1.php?id=5908256
欢乐综艺,http://maomao.kandiantv.cn/douyu1.php?id=131977
万合出品,http://maomao.kandiantv.cn/douyu1.php?id=9220456
吃米滴虫,http://maomao.kandiantv.cn/douyu1.php?id=315457
豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422
恐怖鬼怪,http://maomao.kandiantv.cn/douyu1.php?id=1165374
童年阴影,http://maomao.kandiantv.cn/douyu1.php?id=2935323
菜园小饼,http://maomao.kandiantv.cn/douyu1.php?id=1735337
李卫当官,http://maomao.kandiantv.cn/douyu1.php?id=7473576
龙门镖局,http://maomao.kandiantv.cn/douyu1.php?id=9650860
雍正帝王,http://maomao.kandiantv.cn/douyu1.php?id=9650836
隋唐演义,http://maomao.kandiantv.cn/douyu1.php?id=7552568
音乐欣赏,http://maomao.kandiantv.cn/douyu1.php?id=3186217
舌尖美食,http://maomao.kandiantv.cn/douyu1.php?id=9650849
篮球人物,http://maomao.kandiantv.cn/douyu1.php?id=8434598
史君说剧,http://maomao.kandiantv.cn/douyu1.php?id=9419771
史君解说,http://maomao.kandiantv.cn/douyu1.php?id=297689
老秦说剧,http://maomao.kandiantv.cn/douyu1.php?id=9650131
老蔡解说,http://maomao.kandiantv.cn/douyu1.php?id=8869614
长片短解,http://maomao.kandiantv.cn/douyu1.php?id=9410946
宇哥解说,http://maomao.kandiantv.cn/douyu1.php?id=8651489
夜魔人老王,http://maomao.kandiantv.cn/douyu1.php?id=610972
皮皮看动漫,http://maomao.kandiantv.cn/douyu1.php?id=9837291
开心锤动漫,http://maomao.kandiantv.cn/douyu1.php?id=9018297
拳叔二次元,http://maomao.kandiantv.cn/douyu1.php?id=9484105
老邪说电影,http://maomao.kandiantv.cn/douyu1.php?id=9222870
洗碗君解说,http://maomao.kandiantv.cn/douyu1.php?id=9446706
百晓生说剧,http://maomao.kandiantv.cn/douyu1.php?id=9649681
百晓生解说,http://maomao.kandiantv.cn/douyu1.php?id=9653063
小司马说剧,http://maomao.kandiantv.cn/douyu1.php?id=4808115
小司马解说,http://maomao.kandiantv.cn/douyu1.php?id=9660127
星君说电影,http://maomao.kandiantv.cn/douyu1.php?id=8014467
刘哔讲电影,http://maomao.kandiantv.cn/douyu1.php?id=2632223
老王说电影,http://maomao.kandiantv.cn/douyu1.php?id=9687733
牛叔说电影,http://maomao.kandiantv.cn/douyu1.php?id=2758565
侃片大师兄,http://maomao.kandiantv.cn/douyu1.php?id=9338839
虫哥说电影,http://maomao.kandiantv.cn/douyu1.php?id=8915074
电影迷小雅,http://maomao.kandiantv.cn/douyu1.php?id=9639225
1900影剧室,http://maomao.kandiantv.cn/douyu1.php?id=7796193
刘老师说电影,http://maomao.kandiantv.cn/douyu1.php?id=8317926
来呀官人解说,http://maomao.kandiantv.cn/douyu1.php?id=9986305
科幻Fans布玛,http://maomao.kandiantv.cn/douyu1.php?id=3508304
小片片说大片,http://maomao.kandiantv.cn/douyu1.php?id=4258555
大片片说小片,http://maomao.kandiantv.cn/douyu1.php?id=7489563
火龙果说电影,http://maomao.kandiantv.cn/douyu1.php?id=9559158
